lecture_content,topic_name,topic_URI
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/TechnicalDebt03.pdf,issn,http://dbpedia.org/resource/International_Standard_Book_Number
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/TechnicalDebt03.pdf,eisenberg,http://dbpedia.org/resource/Ruth_Brewer_Eisenberg
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/TechnicalDebt03.pdf,robert,http://dbpedia.org/resource/Robert_F._Kennedy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/TechnicalDebt03.pdf,sigsoft,http://dbpedia.org/resource/SIGSOFT
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,soen,http://dbpedia.org/resource/Soen
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,ieee,http://dbpedia.org/resource/Institute_of_Electrical_and_Electronics_Engineers
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,washington,http://dbpedia.org/resource/University_of_Washington
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,dc,http://dbpedia.org/resource/Direct_current
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,change control,http://dbpedia.org/resource/Change_control
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,organizational commitment,http://dbpedia.org/resource/Organizational_commitment
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,automation,http://dbpedia.org/resource/Automation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,matrices,http://dbpedia.org/resource/Square_matrix
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,matrix,http://dbpedia.org/resource/Composite_material
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,hard realtime,http://dbpedia.org/resource/Real-time_computing
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,uml,http://dbpedia.org/resource/Unified_Modeling_Language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,class diagram,http://dbpedia.org/resource/Class_diagram
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,cardinality,http://dbpedia.org/resource/Cardinality
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,pierce,http://dbpedia.org/resource/Franklin_Pierce
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,database,http://dbpedia.org/resource/Database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,navy,http://dbpedia.org/resource/United_States_Navy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,acoustic,http://dbpedia.org/resource/Acoustics
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,focus,http://dbpedia.org/resource/Ford_Focus
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,data dictionary,http://dbpedia.org/resource/Data_dictionary
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,manager,http://dbpedia.org/resource/Management
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,mercurio,http://dbpedia.org/resource/Mercurio_the_4-D_Man
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,wc,http://dbpedia.org/resource/Flush_toilet
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,bk,http://dbpedia.org/resource/Burger_King
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,ibm,http://dbpedia.org/resource/IBM
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,programming,http://dbpedia.org/resource/Computer_program
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,oo,http://dbpedia.org/resource/Object-oriented_programming
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,rup,http://dbpedia.org/resource/Rational_Unified_Process
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,cots,http://dbpedia.org/resource/Commercial_off-the-shelf
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,outsourcing,http://dbpedia.org/resource/Outsourcing
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,xp,http://dbpedia.org/resource/Extreme_programming
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,communication,http://dbpedia.org/resource/Communication
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,cvs,http://dbpedia.org/resource/Concurrent_Versions_System
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,bugzilla,http://dbpedia.org/resource/Bugzilla
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,internet,http://dbpedia.org/resource/World_Wide_Web
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,vector,http://dbpedia.org/resource/Array_data_structure
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,latent semantic indexing,http://dbpedia.org/resource/Latent_semantic_analysis
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,lsi,http://dbpedia.org/resource/Integrated_circuit
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,privacy,http://dbpedia.org/resource/Privacy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,google fit,http://dbpedia.org/resource/Google_Fit
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,java,http://dbpedia.org/resource/Java_(programming_language)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/SoftwareTraceability02.pdf,news,http://dbpedia.org/resource/Sony_NEWS
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,quality assurance,http://dbpedia.org/resource/Quality_assurance
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,agile development,http://dbpedia.org/resource/Agile_software_development
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,open source,http://dbpedia.org/resource/Open-source_software
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,hassan,http://dbpedia.org/resource/Prince_Hassan_bin_Talal
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,simon,http://dbpedia.org/resource/Herbert_A._Simon
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,fraser,http://dbpedia.org/resource/Malcolm_Fraser
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,uptodate,http://dbpedia.org/resource/UpToDate
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,cvs,http://dbpedia.org/resource/Concurrent_Versions_System
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,perforce,http://dbpedia.org/resource/Perforce
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,gnats,http://dbpedia.org/resource/GNATS
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,jira,http://dbpedia.org/resource/Jira_(software)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,codea,http://dbpedia.org/resource/Codea
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,evolution,http://dbpedia.org/resource/Evolution
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,defect tracking,http://dbpedia.org/resource/Defect_tracking
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,unitsa,http://dbpedia.org/resource/Unitsa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,association rules,http://dbpedia.org/resource/Association_rule_learning
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,holt,http://dbpedia.org/resource/Henry_Holt_and_Company
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,loc,http://dbpedia.org/resource/Source_lines_of_code
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,irc,http://dbpedia.org/resource/Internet_Relay_Chat
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,network analysis,http://dbpedia.org/resource/Social_network
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,indegree,http://dbpedia.org/resource/Directed_graph
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,outdegree,http://dbpedia.org/resource/Directed_graph
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,psychometric,http://dbpedia.org/resource/Psychometrics
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,apache,http://dbpedia.org/resource/The_Apache_Software_Foundation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,kawaguchi,"http://dbpedia.org/resource/Kawaguchi,_Saitama"
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,li,http://dbpedia.org/resource/Lithium
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,java,http://dbpedia.org/resource/Java_virtual_machine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/MiningSoftwareRepositories04.pdf,api,http://dbpedia.org/resource/Application_programming_interface
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,soen,http://dbpedia.org/resource/Soen
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,source code documentation,http://dbpedia.org/resource/Software_documentation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,traceability,http://dbpedia.org/resource/Traceability
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,transitive closure,http://dbpedia.org/resource/Transitive_closure
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,programming language,http://dbpedia.org/resource/Programming_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,logistics,http://dbpedia.org/resource/Logistics
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,sis,http://dbpedia.org/resource/Secret_Intelligence_Service
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,cis,http://dbpedia.org/resource/United_States_Citizenship_and_Immigration_Services
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,ais,http://dbpedia.org/resource/Automatic_identification_system
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,false positive,http://dbpedia.org/resource/False_Positive_(How_I_Met_Your_Mother)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,grep,http://dbpedia.org/resource/Grep
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,pattern matching,http://dbpedia.org/resource/Pattern_matching
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,unix,http://dbpedia.org/resource/Unix
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,reconnaissance,http://dbpedia.org/resource/Reconnaissance
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,wilde,http://dbpedia.org/resource/Oscar_Wilde
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,graph,http://dbpedia.org/resource/Graph_theory
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,silo,http://dbpedia.org/resource/Missile_launch_facility
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,ieee,http://dbpedia.org/resource/IEEE_754
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,cisa,http://dbpedia.org/resource/ISACA
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,fanout,http://dbpedia.org/resource/Fan-out
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,mac,http://dbpedia.org/resource/MAC_address
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,f4,http://dbpedia.org/resource/Fluorine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,req,http://dbpedia.org/resource/Req
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,sut,http://dbpedia.org/resource/System_under_test
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,delta,http://dbpedia.org/resource/Delta_Air_Lines
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,executable,http://dbpedia.org/resource/Compiler
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,comparator,http://dbpedia.org/resource/Comparator
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,shuffling,http://dbpedia.org/resource/Shuffling
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,pay attention,http://dbpedia.org/resource/Pay_Attention
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,pointer,http://dbpedia.org/resource/Function_pointer
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,heuristics,http://dbpedia.org/resource/Heuristic
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,budget constraint,http://dbpedia.org/resource/Budget_constraint
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,middleware,http://dbpedia.org/resource/Middleware
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,bug,http://dbpedia.org/resource/Software_bug
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,debugging,http://dbpedia.org/resource/Debugging
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,atm,http://dbpedia.org/resource/Asynchronous_transfer_mode
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,100 hours,http://dbpedia.org/resource/100_Hours
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,heuristic,http://dbpedia.org/resource/Heuristic
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,firewall,http://dbpedia.org/resource/Nick_Stone_Missions
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,firewalls,http://dbpedia.org/resource/Firewalls_and_Internet_Security
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,oo,http://dbpedia.org/resource/Object-oriented_programming
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,square root,http://dbpedia.org/resource/Square_root
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/slides/Impact_Analysis_and_RegressionTesting08.pdf,oracle,http://dbpedia.org/resource/Oracle_Database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,metaphor,http://dbpedia.org/resource/Metaphor
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,british columbia,http://dbpedia.org/resource/University_of_British_Columbia
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,nord,http://dbpedia.org/resource/Chemins_de_Fer_du_Nord
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,software engineering,http://dbpedia.org/resource/Software_engineering
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,steve mcconnell,http://dbpedia.org/resource/Steve_McConnell
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,martin,http://dbpedia.org/resource/Glenn_L._Martin_Company
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,fowler,http://dbpedia.org/resource/A_Dictionary_of_Modern_English_Usage
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,jim highsmith,http://dbpedia.org/resource/Jim_Highsmith
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,cutter consortium,http://dbpedia.org/resource/Cutter_Consortium
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,adds,http://dbpedia.org/resource/Applied_Digital_Data_Systems
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,friction,http://dbpedia.org/resource/Friction
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,amorphous,http://dbpedia.org/resource/Amorphous_solid
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,evolution,http://dbpedia.org/resource/Evolution
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,onin,http://dbpedia.org/resource/Onin_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,mount,http://dbpedia.org/resource/Working_animal
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,imperative,http://dbpedia.org/resource/Imperative_programming
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,impose,http://dbpedia.org/resource/Impose_(magazine)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,database,http://dbpedia.org/resource/Database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,sullivan,http://dbpedia.org/resource/Arthur_Sullivan
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,npv,http://dbpedia.org/resource/Net_present_value
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,roa,http://dbpedia.org/resource/Russian_Liberation_Army
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,icse,http://dbpedia.org/resource/Indian_Certificate_of_Secondary_Education
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,ieee,http://dbpedia.org/resource/Institute_of_Electrical_and_Electronics_Engineers
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,erin,http://dbpedia.org/resource/Erin_Hannon
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,nitin,http://dbpedia.org/resource/Nithiin
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,lisa,http://dbpedia.org/resource/Apple_Lisa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,taxonomy,http://dbpedia.org/resource/Linnaean_taxonomy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,bill curtis,http://dbpedia.org/resource/Bill_Curtis
