course,courseTitle
http://ROBOPROF.org/data#EDUC826,EDUC 826: CHILD STUDY AREA TUTORIALS
http://ROBOPROF.org/data#RELI808,RELI 808: TOPICS IN JUDAIC STUDIES
http://ROBOPROF.org/data#RELI339,RELI 339: The Impact of the Holocaust on Religious Thought
http://ROBOPROF.org/data#EXCI421,EXCI 421: Honours Seminar: Current Topics in Health and Exercise Science
http://ROBOPROF.org/data#ACCO430,ACCO 430: Advanced Management Accounting
http://ROBOPROF.org/data#BIOL450,BIOL 450: TECHNIQUES IN ECOLOGY
http://ROBOPROF.org/data#URBS260,URBS 260: Analytical Methods in Urban Studies
http://ROBOPROF.org/data#GEOG610,GEOG 610: IMPACT ASSESSMENT
http://ROBOPROF.org/data#TESL330,TESL 330: Computers in Language Learning
http://ROBOPROF.org/data#INSE6610,INSE 6610: CYBERCRIME INVESTIGATIONS
http://ROBOPROF.org/data#COMS553,COMS 553: Communication Ethics
http://ROBOPROF.org/data#COEN244,COEN 244: Programming Methodology II
http://ROBOPROF.org/data#PHYS636,PHYS 636: CONDENSED MATTER PHYSICS I
http://ROBOPROF.org/data#COMS640,COMS 640: DIRECTED STUDY
http://ROBOPROF.org/data#GEOG478,"GEOG 478: Climate Change: Science, Impacts and Policy"
http://ROBOPROF.org/data#PLTH504,PLTH 504: Play Therapy 4 Relational Play Therapy and Filial Play Therapy
http://ROBOPROF.org/data#CHEM426,CHEM 426: Reactive Intermediates
http://ROBOPROF.org/data#TESL231,TESL 231: Modern English Grammar
http://ROBOPROF.org/data#POLI498,POLI 498: ADV/SEM IN CANADIAN POLI
http://ROBOPROF.org/data#FLIT298,FLIT 298: Étude d'un sujet particulier
http://ROBOPROF.org/data#POLI630,POLI 630: ORGANIZATION THEORY
http://ROBOPROF.org/data#COMS419,COMS 419: Communications and Indigenous Peoples
http://ROBOPROF.org/data#MATH264,MATH 264: Advanced Calculus I
http://ROBOPROF.org/data#EDUC812,EDUC 812: EDUC TECH AREA TUTORIAL
http://ROBOPROF.org/data#RELI697R,RELI 697R: MODERN JEWISH HISTORY CDN JEW W/POLI & POETIC
http://ROBOPROF.org/data#GPCB622,GPCB 622: Essential Soft Skills for Career Success
http://ROBOPROF.org/data#COMS447,COMS 447: SELECTED TOPICS IN COMS
http://ROBOPROF.org/data#GPLL257,GPLL 257: Accessing Open Data
http://ROBOPROF.org/data#GCE595,GCE 595: Special Topics
http://ROBOPROF.org/data#SOEN287,SOEN 287: Web Programming
http://ROBOPROF.org/data#MUSI367,MUSI 367: Music Composition Essentials II
http://ROBOPROF.org/data#GIIM610,GIIM 610: ECONOMICS
http://ROBOPROF.org/data#GIIM631,GIIM 631: ASSET ALLOCAT N/PERF MSRMNT
http://ROBOPROF.org/data#PHYS790,PHYS 790: MASTER S RSRCH AND THESIS
http://ROBOPROF.org/data#GERM481,GERM 481: TUTORIAL II
http://ROBOPROF.org/data#TRES509,TRES 509: SCOPE+METHODS-SYSTEMAT. THEO
http://ROBOPROF.org/data#MECH476,MECH 476: GENERATIVE DESIGN AND MANUFACTURING IN ENGINEERING
http://ROBOPROF.org/data#ENGL444,ENGL 444: Advanced Studies in Gender and Sexuality
http://ROBOPROF.org/data#HUMA855,HUMA 855: DIRECTED STUDIES
http://ROBOPROF.org/data#RELI6002,"RELI 6002: Texts, Literature, and Interpretation"
http://ROBOPROF.org/data#CHEM583,CHEM 583: SPE. STDY ENVIRONM T CHEM II
http://ROBOPROF.org/data#SPEC625,SPEC 625: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#HIST262,HIST 262: HISTORY OF CHINA
http://ROBOPROF.org/data#POLI418,POLI 418: Machiavelli
http://ROBOPROF.org/data#DANC442,DANC 442: Independent Study II
http://ROBOPROF.org/data#COMP478,COMP 478: Image Processing
http://ROBOPROF.org/data#MUSI242,MUSI 242: Functional Guitar Skills
http://ROBOPROF.org/data#EXCI492,EXCI 492: Independent Study in Exercise Science
http://ROBOPROF.org/data#FTRA622,"FTRA 622: LITTÉRATURE, LANGUE ET TRAD"
http://ROBOPROF.org/data#CIVI691,CIVI 691: TOPICS IN CIVIL ENGR I
http://ROBOPROF.org/data#MECH453,"MECH 453: Heating, Ventilation and Air Conditioning Systems"
http://ROBOPROF.org/data#SCEN360,SCEN 360: Introduction to Public Performance Design
http://ROBOPROF.org/data#SPEC618,SPEC 618: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#POLI386,POLI 386: Contemporary Liberalism and Its Critics
http://ROBOPROF.org/data#ARTE352,ARTE 352: Light?Based Media
http://ROBOPROF.org/data#GPLL432,GPLL 432: Funding-related research proposals in the social sciences and humanities (SSHRC/FRQSC)
http://ROBOPROF.org/data#TESL427,TESL 427: Teaching Secondary ESL
http://ROBOPROF.org/data#GEOG475,GEOG 475: Water Resource Management
http://ROBOPROF.org/data#APLI652,APLI 652: SPECIAL TOPICS
http://ROBOPROF.org/data#INSE6140,INSE 6140: MALW. DEF. & APPL. SECURITY
http://ROBOPROF.org/data#GEOG301,GEOG 301: The Sustainable University Campus
http://ROBOPROF.org/data#MUSI431,MUSI 431: PRIVATE STUDY IIIA
http://ROBOPROF.org/data#PROD411,PROD 411: THEATRE PRODUCTION III
http://ROBOPROF.org/data#PRIN499,PRIN 499: SPECIAL TOPICS IN PRINT MEDIA
http://ROBOPROF.org/data#CIVI6721,CIVI 6721: INFRASTRUCTURE SYSTEMS MODELING AND SIMULATION
http://ROBOPROF.org/data#JOUR340,JOUR 340: Communicating Science with Society
http://ROBOPROF.org/data#LOYC330,"LOYC 330: SELF, CULTURE, & DEVELOPMENT"
http://ROBOPROF.org/data#FMST331,FMST 331: FILM DIRECTORS
http://ROBOPROF.org/data#SPAN651,SPAN 651: TOPICS: SUBJECT & IDENTITY/TRAVEL WRITING IN 19TH CENTURY SPAN AMERICA
http://ROBOPROF.org/data#BIOL573,BIOL 573: DIR.STUDIES IN ECOTOX. I
http://ROBOPROF.org/data#INDI828,INDI 828: DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#CIVI6731,CIVI 6731: BIG DATA ANALYTICS FOR SMART CITIES
http://ROBOPROF.org/data#TEAC607,TEAC 607: Foundations of Course Design in Higher and Continuing Education
http://ROBOPROF.org/data#MPER233,MPER 233: UNIVERSITY CHOIR I
http://ROBOPROF.org/data#HIST318,HIST 318: Modernist New York
http://ROBOPROF.org/data#EAST406,EAST 406: Electroacoustic Composition Seminar/Workshop I
http://ROBOPROF.org/data#FMPR239,FMPR 239: MONTAGE I
http://ROBOPROF.org/data#BIOP599,BIOP 599: ADVAN TOPICS IN BIO-PHYS ED
http://ROBOPROF.org/data#RELI6043,RELI 6043: Research Preparation II (Judaic Studies)
http://ROBOPROF.org/data#COMS425,COMS 425: Advanced Seminar in Cultural Studies
http://ROBOPROF.org/data#HIST485,HIST 485: Public History Workshop
http://ROBOPROF.org/data#SPEC817,SPEC 817: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#RELI619,RELI 619: RDGS IN WORLD RELIGIONS
http://ROBOPROF.org/data#INSE6630,INSE 6630: RECENT DEV. IN INFO.SYS SEC.
http://ROBOPROF.org/data#PERC298,PERC 298: Special Topics in Performance Creation
http://ROBOPROF.org/data#ENGR6991,ENGR 6991: PROJECT AND REPORT III
http://ROBOPROF.org/data#INDI842,INDI 842: DOCTORAL LEVEL STUDIES PLASMA CATALYS/APPLI DES
http://ROBOPROF.org/data#ADIP512,ADIP 512: EDUC.PROB./HIST.PERSPECTIVE
http://ROBOPROF.org/data#SOCI642,SOCI 642: STUDIES IN GOVERNANCE
http://ROBOPROF.org/data#MECH7101,MECH 7101: CONVECTION HEAT TRANSFER
http://ROBOPROF.org/data#GPLL70,GPLL 70: Fund Writing Peer Review - Health Sciences
http://ROBOPROF.org/data#PHIL499,PHIL 499: ADVANCED TOPICS IN PHIL
http://ROBOPROF.org/data#COMP790,COMP 790: TOPICS/COMPUTER SCIENCE II
http://ROBOPROF.org/data#COMM320,COMM 320: Entrepreneurship
http://ROBOPROF.org/data#ILBE301,ILBE 301: Indigenous Land-Based Field Studies I
http://ROBOPROF.org/data#ARTH448,ARTH 448: ADV. SEMINAR IN ART & FILM
http://ROBOPROF.org/data#DFTT212,DFTT 212: INTRODUCTION TO ELEMENTS OF PRODUCTION
http://ROBOPROF.org/data#COMP5511,COMP 5511: PRINCIPLES/DATA STRUCTURES
http://ROBOPROF.org/data#ENGL428,ENGL 428: ADV.STUDIES/CREATIVE WRITING
http://ROBOPROF.org/data#DRAW414,DRAW 414: LIFE IN THE ROUND: DRAWING THE FIGURE FROM OBSERVATION II
http://ROBOPROF.org/data#DFTT345,DFTT 345: Elements of Multimedia Realization
http://ROBOPROF.org/data#HIST327,HIST 327: (also listed as CLAS 343) History of the Roman Empire
http://ROBOPROF.org/data#RELI335,RELI 335: SELECTED TOPICS IN CJS
http://ROBOPROF.org/data#CEWP459,CEWP 459: PHP PROGRAMMING WITH MYSQL I
http://ROBOPROF.org/data#MHIS472,MHIS 472: Independent Study II
http://ROBOPROF.org/data#COEN414,COEN 414: DIGITAL ELECTRONICS II
http://ROBOPROF.org/data#DANC405,DANC 405: Technique III
http://ROBOPROF.org/data#ENGR6301,ENGR 6301: ADVANCED DYNAMICS
http://ROBOPROF.org/data#GDBA595E,GDBA 595E: SPECIAL TOPICS - e-Marketing
http://ROBOPROF.org/data#HUMA838,HUMA 838: DIRECTED STUDIES
http://ROBOPROF.org/data#MECH6741,MECH 6741: MECHATRONICS
http://ROBOPROF.org/data#ANTH312,ANTH 312: North-American Anthropological Theories
http://ROBOPROF.org/data#MANA202,MANA 202: Human Behaviour in Organizations
http://ROBOPROF.org/data#ECON464,"ECON 464: Game Theory, Information, and Economic Modelling"
http://ROBOPROF.org/data#JMEC828,JMEC 828: Professional & Personal Coaching Certification
http://ROBOPROF.org/data#JMEC828,JMEC 828: Professional Goal Centric Certified Coach
http://ROBOPROF.org/data#COMP6341,COMP 6341: COMPUTER VISION
http://ROBOPROF.org/data#SOCI378,SOCI 378: The Family
http://ROBOPROF.org/data#BIOL632,BIOL 632: ADV TOPICS/CELL BIOLOGY
http://ROBOPROF.org/data#MECH6301,MECH 6301: VIBR. PROB. IN ROTAT. MACH.
http://ROBOPROF.org/data#CHEM855,CHEM 855: DOCTORAL RESEARCH & THESIS
http://ROBOPROF.org/data#LING492,LING 492: SPECIAL TOPICS IN LING I
http://ROBOPROF.org/data#GDBA541,GDBA 541: BUSINESS LAW
http://ROBOPROF.org/data#SCPA480,SCPA 480: Public Affairs Communication
http://ROBOPROF.org/data#PHIL214,PHIL 214: Deductive Logic
http://ROBOPROF.org/data#DART491,DART 491: Discursive Design Research I
http://ROBOPROF.org/data#THEO621,THEO 621: OLD TESTAMENT I
http://ROBOPROF.org/data#FMST418,FMST 418: SEMINAR IN CANADIAN CINEMA
http://ROBOPROF.org/data#LEIS398,LEIS 398: SELECT TOP - LEISURE STUDIES
http://ROBOPROF.org/data#ENGL352,ENGL 352: Contemporary Writing by Women
http://ROBOPROF.org/data#BIOL687,BIOL 687: ADVANCED MOLECULAR GENETICS
http://ROBOPROF.org/data#MATH451,MATH 451: TOPICS IN PROBABILITY
http://ROBOPROF.org/data#POLI687,POLI 687: SPEC.TOPICS INT'L POLITICS
http://ROBOPROF.org/data#SCUL451,SCUL 451: Independent Study I
http://ROBOPROF.org/data#POLI319,POLI 319: European Politics and Government
http://ROBOPROF.org/data#ENGL225,ENGL 225: Introductory Creative Writing:  Poetry
http://ROBOPROF.org/data#MAST214,MAST 214: Calculus and Linear Algebra
http://ROBOPROF.org/data#PHIL678,PHIL 678: Topics in Current Research
http://ROBOPROF.org/data#ENGL635,ENGL 635: Studies in Drama
http://ROBOPROF.org/data#GIIM651,GIIM 651: MGMNT INFORMATION SYSTEMS
http://ROBOPROF.org/data#POLI683,POLI 683: Special Topics in Public Policy & Public Administration
http://ROBOPROF.org/data#ENGR244,ENGR 244: Mechanics of Materials
http://ROBOPROF.org/data#MECH6521,MECH 6521: MANUFACTURING OF COMPOSITES
http://ROBOPROF.org/data#COMS370,COMS 370: Advertising and the Consumer Culture
http://ROBOPROF.org/data#RELI615,RELI 615: MDRN HINDU THGHT & INSTIT'NS
http://ROBOPROF.org/data#MECH471,MECH 471: Microcontrollers for Mechatronics
http://ROBOPROF.org/data#MANA201,MANA 201: Introduction to Business and Management
http://ROBOPROF.org/data#PHOT611,PHOT 611: PHOTOGRAPHY II
http://ROBOPROF.org/data#CEPS1079EO,CEPS 1079EO: Integrated Project Management
http://ROBOPROF.org/data#ELEC437,ELEC 437: Renewable Energy Systems
http://ROBOPROF.org/data#CEPD208,CEPD 208: CLIENT FOCUS
http://ROBOPROF.org/data#RELI321,RELI 321: THE MEDIEVAL CHRISTIAN WORLD
http://ROBOPROF.org/data#SSDB492,SSDB 492: Seminar in Advanced Topics in Sexuality I
http://ROBOPROF.org/data#CIVI437,CIVI 437: Advanced Geotechnical Engineering
http://ROBOPROF.org/data#ATRP614,ATRP 614: ART THERAPY PRACTICUM II
http://ROBOPROF.org/data#JPER221,JPER 221: JAZZ ENSEMBLE I
http://ROBOPROF.org/data#BIOL398,BIOL 398: INTERMEDIATE TOPICS/BIOLOGY
http://ROBOPROF.org/data#BLDG490,BLDG 490: Capstone Building Engineering Design Project
http://ROBOPROF.org/data#HIST646,HIST 646: Selected Topics in African History
http://ROBOPROF.org/data#BLDG6921,BLDG 6921: TRENCHLESS TECH.REHAB. WORKS
http://ROBOPROF.org/data#RELI610,RELI 610: METHOD PROB IN STUDY OF RELI
http://ROBOPROF.org/data#CIVI6661,CIVI 6661: ENVIRON. IMPACT ASSESSMENT
http://ROBOPROF.org/data#CATA437,"CATA 437: Assessment of the Hip, Spine and Pelvis"
http://ROBOPROF.org/data#CATA441,CATA 441: Concepts in Manual Therapy
http://ROBOPROF.org/data#INDU6211,INDU 6211: PROD. SYST. AND INVENTORY
http://ROBOPROF.org/data#RELI398,RELI 398: Selected Topics in Religions and Cultures
http://ROBOPROF.org/data#PERC422,PERC 422: INDIGENOUS STORYTELLING
http://ROBOPROF.org/data#DFTT305,DFTT 305: Independent Study I
http://ROBOPROF.org/data#FPST202,FPST 202: Research Strategies in First Peoples Studies
http://ROBOPROF.org/data#SCUL612,SCUL 612: SCULPTURE III
http://ROBOPROF.org/data#INDU6991,INDU 6991: ENGINEERING MANAGEMENT INDUSTRIAL STAGE I
http://ROBOPROF.org/data#PSYC839,PSYC 839: External Practicum II: Adult
http://ROBOPROF.org/data#ARTE850,ARTE 850: SELECTED TOPICS IN ARTE	
http://ROBOPROF.org/data#ENGL648,ENGL 648: STUDIES/HISTORY OF IDEAS
http://ROBOPROF.org/data#RELI231,RELI 231: JEWS AND FOOD
http://ROBOPROF.org/data#AHSC514,AHSC 514: ADOLESCEN:ISS./INTERVENTION
http://ROBOPROF.org/data#FFAR292,FFAR 292: CULTURAL STUDIES AND CREATION IN HIV/AIDS
http://ROBOPROF.org/data#TRES572,TRES 572: TOPICS IN COMPARATIVE ETHICS
http://ROBOPROF.org/data#ENGL415,ENGL 415: Literary Production:  Curating & Archiving the Literary Event
http://ROBOPROF.org/data#GPLL38,GPLL 38: Data Analysis Starter: Critically thinking and statistics
http://ROBOPROF.org/data#CEWD365,CEWD 365: SEARCH ENGINE OPTIMIZATION
http://ROBOPROF.org/data#PSYC487,PSYC 487: Advanced Directed Research in Psychology
http://ROBOPROF.org/data#STAT460,STAT 460: Time Series and Forecasting
http://ROBOPROF.org/data#WSDB391,WSDB 391: Health Issues: Feminist Perspectives
http://ROBOPROF.org/data#BLDG7831,BLDG 7831: BUILDING ECONOMICS II
http://ROBOPROF.org/data#ETEC890,ETEC 890: DOCTORAL RESEARCH PROPOSAL
http://ROBOPROF.org/data#SCOL298,SCOL 298: SEL TOPICS/SCIENTIFIC DISCIP
http://ROBOPROF.org/data#HIST344,HIST 344: Rise and Fall of Yugoslavia
http://ROBOPROF.org/data#FTRA625,FTRA 625: TRAD COMMJURID:FRAN A ANGL
http://ROBOPROF.org/data#JPER423,JPER 423: Big Band III
http://ROBOPROF.org/data#ARTH806,ARTH 806: FORMAL AND SEMANTIC STUDIES
http://ROBOPROF.org/data#CEDP200,CEDP 200: ADOBE ILLUSTRATOR
http://ROBOPROF.org/data#MHIS331,MHIS 331: AESTHETICS AND MUSICAL STYLE
http://ROBOPROF.org/data#GERM270,GERM 270: Conversational German I
http://ROBOPROF.org/data#MSCA677,MSCA 677: SEMINAR IN SUSTAINABILITY IN MARKETING
http://ROBOPROF.org/data#ESTU633,ESTU 633: TOPICS-HIST OF EDUC IDEAS I
http://ROBOPROF.org/data#ENGL367,ENGL 367: American Poetry
http://ROBOPROF.org/data#AERO465,AERO 465: GAS TURBINE DESIGN
http://ROBOPROF.org/data#WSDB398O,"WSDB 398O: SELECTED TOPICS IN WS WOMEN, FEMINISM & HUMOUR"
http://ROBOPROF.org/data#LING420,LING 420: Language Change
http://ROBOPROF.org/data#ELEC444,ELEC 444: MEDICAL IMAGE PROCESSING
http://ROBOPROF.org/data#ENGR6131,ENGR 6131: LINEAR SYSTEMS
http://ROBOPROF.org/data#CERA399,CERA 399: SPECIAL TOPICS IN CERAMICS
http://ROBOPROF.org/data#MSCM682,MSCM 682: SOURCE AND GLOBAL LOGISTICS
http://ROBOPROF.org/data#ACTT465,ACTT 465: THE ACTOR'S PROFESSION
http://ROBOPROF.org/data#CIVI6381,CIVI 6381: HYDRAULIC STRUCTURES
http://ROBOPROF.org/data#PSYC712A,PSYC 712A: EXTRAMURAL PRACTICUM I:ADULT
http://ROBOPROF.org/data#LING435,LING 435: Advanced Historical Linguistics
http://ROBOPROF.org/data#INDU371,INDU 371: Stochastic Models in Industrial Engineering
http://ROBOPROF.org/data#SOCI625,SOCI 625: Sociology of Culture
http://ROBOPROF.org/data#DART263,DART 263: DESIGN HIST./SUSTAINABILITY
http://ROBOPROF.org/data#SPEC610,SPEC 610: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#POLI388,POLI 388: Human Rights and International Justice
http://ROBOPROF.org/data#ENGL662,ENGL 662: Studies in Canadian Literature
http://ROBOPROF.org/data#FMST420,FMST 420: SEMINAR IN CRITICAL MEDIA PRACTICES
http://ROBOPROF.org/data#MODL401,MODL 401: ADV TOP:STUD-MODERN LANG II
http://ROBOPROF.org/data#PHOT462,PHOT 462: SPECIAL TOPIC-PHOTOGRAPHY II
http://ROBOPROF.org/data#SPEC648,SPEC 648: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#PHIL623,PHIL 623: Issues in Ethical Theory
http://ROBOPROF.org/data#INSE6320,INSE 6320: INFORMATION SYSTEMS ENGR RISK ANALYSIS FOR INSE
http://ROBOPROF.org/data#SPAN420,"SPAN 420: Dictatorship and Exile in Modern Spain, 1939-1975"
http://ROBOPROF.org/data#CERA498,CERA 498: Special Topics in Ceramics
http://ROBOPROF.org/data#ENGL307,ENGL 307: The Viking Age in Poetry and Prose
http://ROBOPROF.org/data#SOCI650,SOCI 650: Special Topic in Sociology I
http://ROBOPROF.org/data#INDI890,INDI 890: DOCTORAL RESEARCH & THESIS
http://ROBOPROF.org/data#ADMI8602,ADMI 8602: EMERGING TOPICS IN ACCOUNTING RESEARCH
http://ROBOPROF.org/data#SOEN6951,SOEN 6951: SOFTWARE ENG.CASE STUDY
http://ROBOPROF.org/data#CHST655,CHST 655: SELECTED TOP IN EDUC PROB
http://ROBOPROF.org/data#POLI627,POLI 627: SPEC TOPICS:PUBLIC ADMIN.
http://ROBOPROF.org/data#APLI673,APLI 673: READING COURSE/APPL LING III
http://ROBOPROF.org/data#ECON503,ECON 503: ADV MACROECONOMIC THEORY
http://ROBOPROF.org/data#SSDB270,"SSDB 270: HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic (also listed as FFAR 290/SOCI 290)"
http://ROBOPROF.org/data#CHST698C,CHST 698C: RESEARCH AND THESIS
http://ROBOPROF.org/data#COMM315,COMM 315: Business Law and Ethics
http://ROBOPROF.org/data#ENGR498,ENGR 498: TOPICS IN ENGINEERING
http://ROBOPROF.org/data#CIVI6051,CIVI 6051: DESIGN/INDUSTRL STRUCTURES
http://ROBOPROF.org/data#SCUL414,SCUL 414: METAL CASTING: BRONZE AND ALUMINUM
http://ROBOPROF.org/data#TDEV298,TDEV 298: SPECIAL TOPICS IN TDEV
http://ROBOPROF.org/data#MANA665,MANA 665: Management of Change
http://ROBOPROF.org/data#FLIT476,FLIT 476: Littérature et musique
http://ROBOPROF.org/data#MSCA694,MSCA 694: THESIS PROPOSAL
http://ROBOPROF.org/data#FMPR440,FMPR 440: Sound II
http://ROBOPROF.org/data#RELI230,RELI 230: JUDAISM AND POPULAR CULTURE
http://ROBOPROF.org/data#BLDG472,BLDG 472: BLDG.ENERGY CONSERVAT N.TECH
http://ROBOPROF.org/data#BLDG6591,BLDG 6591: COMP.AIDED BUILD. DESIGN
http://ROBOPROF.org/data#MATH645,MATH 645: TOPICS IN MATH ED. RESEARCH
http://ROBOPROF.org/data#FMST804,"FMST 804: SEM.FILM, MOV.IM.,CULT.THEO."
http://ROBOPROF.org/data#DFTT471,DFTT 471: Advanced Elements of Production
http://ROBOPROF.org/data#CATS638,CATS 638: CREAT.PROC.CLINICAL PRACTICE
http://ROBOPROF.org/data#BIOL227,BIOL 227: Laboratory Studies in Biodiversity
http://ROBOPROF.org/data#GPTK768,GPTK 768: History of Canada’s Residential Schools and Its Impacts on Indigenous Peoples’s Education
http://ROBOPROF.org/data#CIVI469,CIVI 469: Geo-Environmental Engineering
http://ROBOPROF.org/data#HENV610,HENV 610: ADV QUAN. RESEARCH METHODS
http://ROBOPROF.org/data#BIOL890,BIOL 890: RESEARCH AND THESIS
http://ROBOPROF.org/data#HUMA880,HUMA 880: DIRECTED STUDIES
http://ROBOPROF.org/data#CART361,CART 361: 3D Digital Production I
http://ROBOPROF.org/data#SPAN491,SPAN 491: Theory and Methods of Literary Analysis
http://ROBOPROF.org/data#MATH251,MATH 251: Linear Algebra I
http://ROBOPROF.org/data#BLDG6622,BLDG 6622: DURABILITY OF BUILDING MATERIALS AND COMPONENTS
http://ROBOPROF.org/data#COMS399,COMS 399: SELECTED TOPICS IN COMS
http://ROBOPROF.org/data#CHEM643,CHEM 643: ADVANCED TOPICS IN CHEMISTRY ORGANOMETALLIC CHEMISTRY
http://ROBOPROF.org/data#DFTT326,DFTT 326: Costume Accessories Realization
http://ROBOPROF.org/data#MUSI322,MUSI 322: New Music and Media Arts
http://ROBOPROF.org/data#EMBA610,EMBA 610: MEAS/REP FINANANCIAL PERFORM
http://ROBOPROF.org/data#ENGL633,ENGL 633: STUDIES IN POETRY
http://ROBOPROF.org/data#FLIT433,FLIT 433: Littératures postcoloniales
http://ROBOPROF.org/data#SOCI404,SOCI 404: Sociology of Literature
http://ROBOPROF.org/data#HEXS820,HEXS 820: Special Topics in Health and Exercise Science
http://ROBOPROF.org/data#THEO333,THEO 333: Jesus Christ in History and Faith
http://ROBOPROF.org/data#PSYC240,PSYC 240: Foundations of Psychopathology
http://ROBOPROF.org/data#POLI425,POLI 425: Foundations of Liberalism
http://ROBOPROF.org/data#IBUS471,IBUS 471: TOPICS IN INT L BUSINESS
http://ROBOPROF.org/data#RELI602,RELI 602: MASTER'S THESIS
http://ROBOPROF.org/data#POLI484,POLI 484: Post-Communist Democracies
http://ROBOPROF.org/data#ANTH6910,ANTH 6910: Fieldwork: Stage
http://ROBOPROF.org/data#HEAL495,HEAL 495: SELECTED TOPICS:HEALTH EDUC
http://ROBOPROF.org/data#MECH6171,MECH 6171: TURBOMACHINERY + PROPULSION
http://ROBOPROF.org/data#CWTC201,CWTC 201: REFLECTIVE LEARNING II
http://ROBOPROF.org/data#AERO490,AERO 490: CAPSTONE AEROSPACE ENGINEERING DESIGN PROJECT
http://ROBOPROF.org/data#EDUC466,EDUC 466: Child studies Practicum and Seminar: Inclusive Practices in Childhood Settings
http://ROBOPROF.org/data#FINA320,FINA 320: REAL ESTATE INVESTMENT
http://ROBOPROF.org/data#CEDP410,CEDP 410: INTRO TO UX/UI
http://ROBOPROF.org/data#PHIL465,PHIL 465: Current Research in Metaphysics
http://ROBOPROF.org/data#COEN315,COEN 315: Digital Electronics
http://ROBOPROF.org/data#APLI696,APLI 696: Research Paper
http://ROBOPROF.org/data#WSDB384,WSDB 384: QUEER FEMINISM
http://ROBOPROF.org/data#ELEC6881,ELEC 6881: FUND. & APPL. OF MIMO COMM.
http://ROBOPROF.org/data#MAST672,MAST 672: STATISTICAL INFERENCE I
http://ROBOPROF.org/data#RELI419,RELI 419: Approaches to the Quran
http://ROBOPROF.org/data#ELEC6871,ELEC 6871: FIBEROPTIC COMM.SYS.& NETWKS
http://ROBOPROF.org/data#BLDG371,BLDG 371: Building Service Systems
http://ROBOPROF.org/data#ENGL365,ENGL 365: American Literature from Mid- to Late-20th Century
http://ROBOPROF.org/data#ENGL669,ENGL 669: Studies in Literary Criticism
http://ROBOPROF.org/data#SCOL270,"SCOL 270: Historical, Philosophical, and Social Aspects of Science"
http://ROBOPROF.org/data#CERA430,CERA 430: Ceramics III
http://ROBOPROF.org/data#CHEM271,CHEM 271: Biochemistry I
http://ROBOPROF.org/data#HENV802,HENV 802: Experiential Learning
http://ROBOPROF.org/data#APLI616,APLI 616: PEDAGOGICAL GRAMMAR
http://ROBOPROF.org/data#SPAN451,SPAN 451: Dramatic Representations in Hispanic Cultures
http://ROBOPROF.org/data#THEO234,THEO 234: Pilgrim Bodies Sacred Journeys
http://ROBOPROF.org/data#PRIN291,PRIN 291: Contemporary Relief and Woodcut I
http://ROBOPROF.org/data#COMS583A,COMS 583A: INTRNSHP/COMMUNIC S STUDIES
http://ROBOPROF.org/data#FMST625,FMST 625: TOPICS IN FILM HISTORY
http://ROBOPROF.org/data#GCE514,GCE 514: Entrepreneurship: Venture Creation
http://ROBOPROF.org/data#COEN6211,COEN 6211: BIO. COMPUTING & SYN BIOLOGY
http://ROBOPROF.org/data#CHST610,CHST 610: Applied Cognition and Learning
http://ROBOPROF.org/data#FTRA310,FTRA 310: Initiation à la recherche documentaire et terminologique
http://ROBOPROF.org/data#AHSC598,AHSC 598: Special Topics in Youth Work
http://ROBOPROF.org/data#PHIL614,PHIL 614: Modern Philosophy
http://ROBOPROF.org/data#CHEM335,CHEM 335: Biophysical Chemistry
http://ROBOPROF.org/data#INDU6421,INDU 6421: Systems Safety Engineering and Management
http://ROBOPROF.org/data#BTM480,BTM 480: Project Management
http://ROBOPROF.org/data#MECH6751,MECH 6751: VEHICLE DYNAMICS
http://ROBOPROF.org/data#CLAS353,CLAS 353: Representations of Women in Ancient Greece and Rome
http://ROBOPROF.org/data#CEPS410EO,CEPS 410EO: Introduction to Web Development
http://ROBOPROF.org/data#GDES498,GDES 498: SPEC TOPICS-GRAPHIC DESIGN
http://ROBOPROF.org/data#PSYC316,PSYC 316: Statistical Analysis II
http://ROBOPROF.org/data#TDEV210,TDEV 210: The Audience and the Performance Event
http://ROBOPROF.org/data#JPER441,JPER 441: Jazz Vocal Repertoire II
http://ROBOPROF.org/data#FINA695E,FINA 695E: SEMINAR IN SPECIAL TOPICS MERGERS AND ACQUISITIONS
http://ROBOPROF.org/data#PHIL241,PHIL 241: Philosophy of Human Rights
http://ROBOPROF.org/data#JMEC903,JMEC 903: Investment Analysis and Operational Due Diligence
http://ROBOPROF.org/data#CEJN118,CEJN 118: WRITING FOR CHILDREN
http://ROBOPROF.org/data#ECON616,ECON 616: MACROECONOMICS II
http://ROBOPROF.org/data#ENGL664,ENGL 664: STUDIES/CANADIAN LITERATURE
http://ROBOPROF.org/data#PSYC734,PSYC 734: MULTIVARIATE STATISTICS
